reading_date,grid_zone,load_mwh,generation_mwh,net_supply_gap_mwh,avg_real_time_price_mwh,max_real_time_price_mwh,avg_congestion_price_mwh
2026-04-17,PJM,360.27650710000006,3513.8727,3153.5961929,99.86920833333333,225.405,41.82545833333334
2026-04-17,SPP,550.9812419,258.73109999999997,-292.2501419,103.52858333333334,237.172,38.17679166666667
2026-04-18,CAISO,274.5540529,2682.6591,2408.1050471,102.78879166666667,236.878,39.96729166666667
2026-04-18,ERCOT,1015.35013,2130.5675,1115.21737,80.65120833333333,226.534,34.270583333333335
2026-04-18,MISO,602.3694565,3010.0353,2407.6658435,100.84837499999999,231.74,36.51025
2026-04-18,PJM,298.3819881,3969.8425,3671.4605119000003,103.69120833333334,207.215,54.28095833333333
2026-04-18,SPP,473.24530819999995,467.277,-5.968308199999967,115.97116666666666,237.362,40.02520833333333
2026-04-19,CAISO,281.5380808,2929.5061,2647.9680192,105.39941666666665,224.668,44.132374999999996
2026-04-19,ERCOT,954.7160901,2093.782,1139.0659099000002,84.24404166666666,196.053,46.510375
2026-04-19,MISO,622.4947102,2981.6021,2359.1073898,76.32175,238.766,45.64483333333334
2026-04-19,PJM,286.61183539999996,3627.1203,3340.5084646,91.42804166666667,239.794,44.69766666666667
2026-04-19,SPP,457.52332299999995,382.6198,-74.90352299999995,131.144375,237.792,40.577958333333335
2026-04-20,CAISO,332.84496290000004,2819.7536,2486.9086371,88.68287500000001,238.357,31.862416666666665
2026-04-20,ERCOT,1240.5152756,2224.3436,983.8283244000002,154.83204166666667,238.038,42.780875
2026-04-20,MISO,742.2723050000001,3000.0493,2257.776995,106.82516666666668,235.541,35.9015
2026-04-20,PJM,347.2324761,3828.6915,3481.4590239,124.57991666666668,238.41,40.894875
2026-04-20,SPP,592.003562,263.2548,-328.748762,99.517875,206.394,35.260666666666665
2026-04-21,CAISO,331.7739305,2810.1779,2478.4039695,133.28954166666668,213.288,45.886125
2026-04-21,ERCOT,1203.922838,2283.55,1079.6271620000002,108.67358333333334,230.883,40.028875
2026-04-21,MISO,741.3104455,2943.7399,2202.4294545000002,116.54766666666666,233.977,34.404041666666664
2026-04-21,PJM,373.6944599,3560.891,3187.1965401,96.95908333333334,204.886,42.596291666666666
2026-04-21,SPP,580.1184488,79.0382,-501.0802488,87.488625,235.165,29.511
2026-04-22,CAISO,350.813566,2727.4812,2376.6676340000004,108.75645833333334,214.44,41.52879166666667
2026-04-22,ERCOT,1180.5375682,2066.6273,886.0897318000002,98.52499999999999,238.869,31.333583333333333
2026-04-22,MISO,737.7810394,2890.8501,2153.0690606,79.73241666666667,229.208,42.355375
2026-04-22,PJM,364.0626944,3800.4547000000002,3436.3920056,135.33575,229.163,33.26708333333333
2026-04-22,SPP,601.5975605,412.9184,-188.67916049999997,93.15104166666667,233.573,35.258833333333335
2026-04-23,CAISO,347.30735610000005,2643.659,2296.3516439,95.09316666666666,232.887,37.33604166666667
2026-04-23,ERCOT,1260.745144,2319.2496,1058.5044560000001,78.33233333333332,206.944,41.61183333333333
2026-04-23,MISO,745.9052789,3031.1179,2285.2126211000004,116.64654166666666,232.99,38.529583333333335
2026-04-23,PJM,357.5065002,3952.7015,3595.1949998,111.992,238.792,46.149458333333335
2026-04-23,SPP,571.4465396,238.5184,-332.9281396,110.07066666666667,234.821,42.209875000000004
2026-04-24,CAISO,334.5380663,2840.9903,2506.4522337,136.718375,237.306,33.66341666666667
2026-04-24,ERCOT,1236.1276962000002,2024.5671,788.4394037999998,64.386375,177.773,42.94979166666667
2026-04-24,MISO,750.6683826999999,3132.8087,2382.1403173,84.39545833333334,223.199,36.40720833333334
2026-04-24,PJM,346.11140729999994,3752.6778,3406.5663927,104.52170833333334,232.918,43.39341666666667
2026-04-24,SPP,562.836697,292.7718,-270.064897,116.56158333333333,234.075,34.749
2026-04-25,CAISO,277.8410606,2825.6518,2547.8107394,109.54620833333333,210.142,40.537
2026-04-25,ERCOT,987.4518270000001,2338.9673,1351.5154729999997,114.21116666666667,239.967,42.710499999999996
2026-04-25,MISO,614.9073250999999,3051.4362,2436.5288749,133.14729166666666,234.628,32.646208333333334
2026-04-25,PJM,285.41083089999995,3591.3707,3305.9598691,88.40899999999999,211.857,43.69816666666666
2026-04-25,SPP,449.4590548,449.5922,0.1331452000000013,119.16108333333334,212.071,39.411625
2026-04-26,CAISO,268.22915589999997,2730.5827,2462.3535441,103.57420833333333,235.257,48.55008333333333
2026-04-26,ERCOT,949.4516050000001,2258.4691000000003,1309.017495,119.623625,233.872,41.633583333333334
2026-04-26,MISO,584.2679181,3012.3186,2428.0506819,142.61229166666666,229.638,33.115249999999996
2026-04-26,PJM,290.1197385,3931.0891,3640.9693615,104.59804166666667,206.111,52.368500000000004
2026-04-26,SPP,480.8838585,255.19650000000001,-225.68735849999996,99.5065,233.511,38.822833333333335
2026-04-27,CAISO,329.8470457,2661.2543,2331.4072543,103.17883333333333,201.544,44.2515
2026-04-27,ERCOT,1217.3277570999999,2369.3291,1152.0013429,110.20070833333334,238.126,48.84504166666667
2026-04-27,MISO,783.3274881,2941.2634,2157.9359119,85.59345833333333,236.746,34.58441666666667
2026-04-27,PJM,364.14501160000003,3820.6169,3456.4718884,106.87495833333332,239.084,44.4565
2026-04-27,SPP,572.6617412,196.4992,-376.1625412000001,126.33262500000001,223.125,45.17770833333333
2026-04-28,CAISO,332.11231609999993,2690.2588,2358.1464839,113.58425,238.62,45.693333333333335
2026-04-28,ERCOT,1175.0953277,2041.938,866.8426723,107.93587500000001,232.262,41.43866666666667
2026-04-28,MISO,762.2285821,2695.6381,1933.4095179,121.52408333333334,239.207,39.153
2026-04-28,PJM,357.0316712,3776.5203,3419.4886288000002,95.55129166666667,231.717,48.45308333333333
2026-04-28,SPP,579.4827177,339.1499,-240.33281769999996,107.81904166666668,228.765,40.00270833333334
2026-04-29,CAISO,336.50781900000004,2743.4684,2406.9605810000003,111.53633333333333,230.189,33.61154166666667
2026-04-29,ERCOT,1233.4388465,2386.4849,1153.0460535,120.10854166666667,216.604,49.850625
2026-04-29,MISO,730.6822867000001,2833.3192,2102.6369133,108.12420833333333,219.176,53.07604166666667
2026-04-29,PJM,360.42600300000004,3736.9739,3376.547897,112.19824999999999,230.999,42.90870833333333
2026-04-29,SPP,568.0867026999999,412.8886,-155.19810269999994,126.87258333333334,233.485,40.37408333333333
2026-04-30,CAISO,338.9714114,2577.5146,2238.5431886,97.62579166666666,235.585,43.658791666666666
2026-04-30,ERCOT,1246.697617,2269.4743,1022.7766829999998,103.301625,209.411,42.59458333333333
2026-04-30,MISO,740.5288693000001,2961.4686,2220.9397307,91.56208333333332,211.887,37.921166666666664
2026-04-30,PJM,361.53154639999997,3815.7576,3454.2260536,99.59929166666666,221.902,45.48554166666667
2026-04-30,SPP,568.4560316999999,333.61940000000004,-234.83663169999988,107.37083333333334,213.715,38.17254166666667
2026-05-01,CAISO,326.0022051,2879.7461,2553.7438948999998,85.39875,227.413,41.37354166666667
2026-05-01,ERCOT,1244.1562327999998,2322.0299,1077.8736672000002,113.75483333333334,230.88,42.063916666666664
2026-05-01,MISO,755.6085436000001,3188.9788,2433.3702563999996,104.17062499999999,226.828,28.838916666666666
2026-05-01,PJM,361.9195031,3594.8802,3232.9606969,125.793875,231.515,42.53966666666667
2026-05-01,SPP,540.8177748999999,322.4287,-218.3890748999999,113.67316666666666,230.038,40.593875000000004
2026-05-02,CAISO,266.80611330000005,2602.8491,2336.0429867,107.07366666666667,232.026,35.470708333333334
2026-05-02,ERCOT,1013.4207225,2212.5598,1199.1390775,110.64325000000001,237.597,36.546416666666666
2026-05-02,MISO,573.3495485000001,3082.1859,2508.8363515,121.493875,233.783,37.270833333333336
2026-05-02,PJM,292.2287387999999,3524.3696,3232.1408612,139.96483333333333,235.128,40.253499999999995
2026-05-02,SPP,482.44013700000005,333.3139,-149.12623700000006,111.33833333333332,227.953,41.00295833333333
2026-05-03,CAISO,273.3830726,2763.3272,2489.9441274,110.48808333333334,225.108,40.98925
2026-05-03,ERCOT,918.6511374,2387.6926,1469.0414625999997,121.717625,221.065,29.30633333333333
2026-05-03,MISO,620.4394296,3114.4733,2494.0338704,124.21754166666666,231.964,44.181625
2026-05-03,PJM,291.6679659,3832.1867,3540.5187341,89.46066666666667,233.904,43.08779166666667
2026-05-03,SPP,420.2037269,310.7388,-109.46492689999997,107.30966666666667,177.684,38.53754166666666
2026-05-04,CAISO,330.110599,2819.1642,2489.053601,129.44958333333332,226.497,42.149499999999996
2026-05-04,ERCOT,1302.3415581,2086.0368,783.6952418999999,116.45708333333334,231.768,33.378750000000004
2026-05-04,MISO,733.1594195999999,3172.6436,2439.4841804,97.73920833333334,217.239,38.534375000000004
2026-05-04,PJM,367.99296569999996,3717.5686,3349.5756343000003,142.75679166666666,233.547,45.71404166666667
2026-05-04,SPP,549.9220841,210.1139,-339.8081841,127.56258333333334,238.843,42.359874999999995
2026-05-05,CAISO,330.74357869999994,2897.5503,2566.8067213,112.13595833333333,228.547,47.46641666666667
2026-05-05,ERCOT,1222.4562415,2208.456,985.9997585000001,114.98270833333333,227.142,45.845666666666666
2026-05-05,MISO,709.0514682,2870.2715,2161.2200317999996,94.52195833333333,237.856,46.36745833333333
2026-05-05,PJM,361.2910970000001,3958.1733,3596.8822029999997,108.46529166666666,239.276,41.00095833333334
2026-05-05,SPP,566.0724345,195.37129999999996,-370.7011345,103.83704166666666,227.107,39.22320833333333
2026-05-06,CAISO,342.9544931000001,2600.4289,2257.4744069,120.28145833333333,236.492,45.809041666666666
2026-05-06,ERCOT,1224.8901689,2296.9603,1072.0701311000003,105.9885,223.77,45.97933333333333
2026-05-06,MISO,763.2300124999999,2958.2701,2195.0400875000005,128.855,226.998,39.966833333333334
2026-05-06,PJM,362.68327910000005,3772.0416,3409.3583209,107.93479166666667,226.202,39.94804166666666
2026-05-06,SPP,603.8772655,280.3872,-323.4900655,114.635375,234.954,36.984791666666666
2026-05-07,CAISO,342.45237950000006,2746.2205,2403.7681205,109.99629166666666,238.351,39.602333333333334
2026-05-07,ERCOT,1239.4331189000002,2314.4511,1075.0179811,123.11904166666666,230.889,33.03004166666667
2026-05-07,MISO,747.2441418999999,2793.2397,2045.9955581000002,115.11945833333333,232.504,36.30375
2026-05-07,PJM,370.5113449,3417.842,3047.3306551,91.012,227.492,38.531125
2026-05-07,SPP,537.1797543000001,172.29989999999998,-364.87985430000015,77.91866666666667,232.628,43.93279166666667
2026-05-08,CAISO,343.947091,2889.6848,2545.737709,99.97279166666668,213.959,39.210249999999995
2026-05-08,ERCOT,1197.0556086,2365.8276,1168.7719914000002,114.97154166666667,229.332,29.471249999999998
2026-05-08,MISO,730.0345482,2954.9596,2224.9250518,114.77524999999999,238.998,35.7735
2026-05-08,PJM,372.5496728,3444.8103,3072.2606272000003,64.68374999999999,237.755,40.01625
2026-05-08,SPP,603.0585044,175.51659999999998,-427.54190439999996,115.1565,239.006,35.190416666666664
2026-05-09,CAISO,274.3495887,2844.0937,2569.7441113,120.98154166666666,219.432,46.620916666666666
2026-05-09,ERCOT,1026.2892304,2076.6474,1050.3581695999999,104.09575,226.584,42.587041666666664
2026-05-09,MISO,564.3427527,2966.2171,2401.8743473,97.19775,236.627,35.776666666666664
2026-05-09,PJM,292.96741330000003,3890.6521000000002,3597.6846867000004,121.90050000000001,231.733,34.76416666666667
2026-05-09,SPP,481.1882294,283.1032,-198.0850294,130.75833333333333,233.132,43.471624999999996
2026-05-10,CAISO,268.6129679,2846.4378,2577.8248321,119.29266666666666,239.815,51.468333333333334
2026-05-10,ERCOT,999.6724522,2119.1345,1119.4620478000002,119.71779166666666,231.984,38.07191666666667
2026-05-10,MISO,587.5352074,2738.6589,2151.1236926,109.23741666666666,239.934,28.075625000000002
2026-05-10,PJM,276.0630179,4048.2602,3772.1971821,129.91379166666667,238.558,39.27308333333333
2026-05-10,SPP,456.05431189999996,260.184,-195.87031189999993,96.08354166666668,236.714,40.833333333333336
2026-05-11,CAISO,346.8523708,2567.1766000000002,2220.3242292000004,108.54929166666666,226.944,37.18520833333333
2026-05-11,ERCOT,1196.1664933000002,2184.3827,988.2162066999999,84.75725,218.216,43.44816666666667
2026-05-11,MISO,785.8969777,2897.1501,2111.2531222999996,95.823875,233.879,40.1145
2026-05-11,PJM,350.9848920999999,3831.8503,3480.8654079000003,94.99220833333334,210.972,35.0465
2026-05-11,SPP,568.6732449000001,424.3904,-144.2828449000001,108.34899999999999,233.053,33.991166666666665
2026-05-12,CAISO,345.0004096,2730.3479,2385.3474904000004,86.747125,227.516,44.021375
2026-05-12,ERCOT,1228.4521738,2291.9529,1063.5007262000001,112.193625,236.352,49.83575
2026-05-12,MISO,753.1392564,3075.8258,2322.6865436,112.22783333333332,227.402,41.71808333333333
2026-05-12,PJM,360.21571609999995,3736.822,3376.6062839,103.22345833333334,237.817,35.77395833333333
2026-05-12,SPP,568.6036877,311.0525,-257.5511877,79.07629166666666,221.289,44.087541666666674
2026-05-13,CAISO,340.95114959999995,2695.7678,2354.8166504,112.70595833333334,230.927,44.23525
2026-05-13,ERCOT,1206.8670627,2031.0172,824.1501373000001,89.85754166666668,225.779,40.366
2026-05-13,MISO,740.1993588,3000.1673,2259.9679412,97.03474999999999,234.078,44.93958333333333
2026-05-13,PJM,366.62464370000004,3497.3565,3130.7318563,106.10554166666667,233.537,39.163583333333335
2026-05-13,SPP,543.9439256,278.0587,-265.88522559999996,112.077625,203.446,40.151374999999994
2026-05-14,CAISO,346.48525029999996,2569.1746,2222.6893497,82.76625,231.219,46.705083333333334
2026-05-14,ERCOT,1214.3721425,2060.0075,845.6353575,118.21608333333334,228.573,41.58875
2026-05-14,MISO,760.6188059,3034.3154,2273.6965941,132.08829166666666,239.638,37.57183333333334
2026-05-14,PJM,368.9120185,3606.0089,3237.0968814999997,101.78729166666666,239.556,36.959125
2026-05-14,SPP,585.2420317,146.28379999999999,-438.9582317,123.99037500000001,232.295,32.34545833333333
2026-05-15,CAISO,353.14977619999996,2791.7892,2438.6394238000003,135.82020833333334,236.772,51.577374999999996
2026-05-15,ERCOT,1229.5401094,2199.9491,970.4089905999999,139.72895833333334,238.47,34.42358333333333
2026-05-15,MISO,754.0669601000001,3246.3386,2492.2716399,119.63179166666667,239.133,41.96104166666667
2026-05-15,PJM,365.44463149999996,3784.07,3418.6253685,82.14483333333332,211.518,31.886333333333337
2026-05-15,SPP,578.4554198000001,202.8981,-375.5573198000001,125.90308333333333,218.361,39.18758333333333
2026-05-16,CAISO,273.47099440000005,2830.8445,2557.3735056,123.505875,236.183,38.449625
2026-05-16,ERCOT,990.7766270000001,2095.9744,1105.1977729999999,132.88637500000002,232.762,33.116625
2026-05-16,MISO,615.3874114000001,3144.179,2528.7915886,107.135625,237.582,39.74425
2026-05-16,PJM,289.4292552,3816.4903,3527.0610447999998,127.22941666666667,239.893,49.038333333333334
2026-05-16,SPP,435.6374932,339.0376,-96.5998932,105.60545833333333,238.334,31.237333333333336
2026-05-17,CAISO,265.40629779999995,2652.172,2386.7657022000003,88.18570833333332,216.278,37.07429166666667
2026-05-17,ERCOT,995.5548708,2220.2197,1224.6648292,107.05929166666668,239.062,38.713208333333334
2026-05-17,MISO,581.9145512000001,3024.9074,2442.9928488,113.13095833333334,239.871,37.39879166666667
2026-05-17,PJM,291.45723840000005,3723.3456,3431.8883616000003,114.20079166666666,238.56,51.37729166666667
2026-05-17,SPP,484.33520619999996,336.7679,-147.56730619999996,97.684375,231.312,49.367625000000004
2026-05-18,CAISO,341.7976738,2529.0386,2187.2409262,105.18066666666665,229.231,45.682375
2026-05-18,ERCOT,1277.2747122999997,2067.288,790.0132877000003,79.24191666666667,227.886,43.72983333333334
2026-05-18,MISO,776.1174268,3164.1518,2388.0343732,121.92104166666667,220.744,44.96604166666666
2026-05-18,PJM,363.2863101,3727.1152,3363.8288899000004,114.48954166666668,215.104,44.673833333333334
2026-05-18,SPP,533.3755265000001,289.8764,-243.4991265000001,157.22658333333334,233.851,37.12566666666667
2026-05-19,CAISO,322.6658532,2943.9487,2621.2828468,130.08970833333333,232.474,31.29341666666667
2026-05-19,ERCOT,1198.4747854,2039.6173000000001,841.1425146000001,104.53474999999999,230.707,50.77420833333333
2026-05-19,MISO,788.4902229,3042.2137,2253.7234771,93.44312500000001,228.267,45.45458333333334
2026-05-19,PJM,360.6578125,3919.6236,3558.9657875,111.89329166666666,235.864,35.019
2026-05-19,SPP,571.3613016999999,283.4465,-287.9148016999999,105.52104166666668,236.66,49.36425
2026-05-20,CAISO,347.1856962,2678.2736,2331.0879038,119.32937500000001,234.261,31.957833333333337
2026-05-20,ERCOT,1221.6096605,2162.6168,941.0071394999998,107.118625,238.182,35.67908333333333
2026-05-20,MISO,744.9166384,2901.2545,2156.3378616,110.38604166666666,232.913,41.79120833333334
2026-05-20,PJM,367.13726689999993,3750.3232,3383.1859331,104.83170833333332,238.726,34.434041666666666
2026-05-20,SPP,603.0921470000001,349.4393,-253.65284700000007,126.05245833333333,236.457,35.6425
2026-05-21,CAISO,329.53705980000007,2728.2961999999998,2398.7591402,109.31829166666667,226.098,52.862458333333336
2026-05-21,ERCOT,1212.2572019,2278.9845,1066.7272981,98.84129166666666,237.219,34.44858333333333
2026-05-21,MISO,773.1029328,3134.8494,2361.7464672,92.28287499999999,232.456,42.63270833333333
2026-05-21,PJM,371.5368752,3891.2243,3519.6874248,111.75529166666666,229.448,42.109791666666666
2026-05-21,SPP,577.0979022,221.4017,-355.6962022,128.125875,234.559,36.30470833333333
2026-05-22,CAISO,330.1387664,2835.7216,2505.5828336,134.463625,236.619,35.752208333333336
2026-05-22,ERCOT,1231.8927666,2349.2317000000003,1117.3389334000003,97.97841666666666,234.46,40.626041666666666
2026-05-22,MISO,709.2065393,3030.7378,2321.5312606999996,111.54529166666667,220.048,35.257958333333335
2026-05-22,PJM,361.2176137,3698.0922,3336.8745863,110.16279166666668,211.387,44.625375
2026-05-22,SPP,584.480885,227.16109999999998,-357.31978499999997,89.4445,224.074,39.51075
2026-05-23,CAISO,261.1437977,2736.1771,2475.0333023,114.186875,238.961,35.34466666666667
2026-05-23,ERCOT,981.8384872999999,1935.6462,953.8077127,101.41095833333333,235.437,50.487208333333335
2026-05-23,MISO,575.3628051,3072.3847,2497.0218949,131.14045833333333,219.361,48.957249999999995
2026-05-23,PJM,297.4048925,4164.3576,3866.9527075,114.82795833333334,230.87,35.262166666666666
2026-05-23,SPP,465.45930759999993,316.0868,-149.37250759999995,135.01479166666667,239.233,43.674375
2026-05-24,CAISO,272.0724601,2963.0003,2690.9278399,103.33300000000001,230.703,43.83991666666666
2026-05-24,ERCOT,955.3987754999999,2055.2085,1099.8097245000004,88.17387500000001,237.952,37.200875
2026-05-24,MISO,617.4140435,3060.4302000000002,2443.0161565000003,88.67741666666666,239.84,44.41558333333333
2026-05-24,PJM,303.77778520000004,3994.2332,3690.4554148,99.31166666666667,213.949,43.77254166666666
2026-05-24,SPP,507.47721520000005,335.2484,-172.22881520000004,101.16783333333335,235.309,34.077374999999996
2026-05-25,CAISO,338.7043827,2611.9561,2273.2517172999997,116.36370833333335,229.871,43.11325
2026-05-25,ERCOT,1278.777425,2345.3893,1066.6118749999998,112.387625,223.801,45.47683333333333
2026-05-25,MISO,711.9196158,2847.0578,2135.1381842,111.44095833333334,233.363,37.50720833333333
